id,sentence1,sentence2,similarity,predicted_similarity
sick_train_921,A girl in a uniform is playing the flute with a marching band,A girl in a uniform is not playing the flute with a marching band,0.5599999999999999,0.791290283203125
sts_train_4065,Polls close in Egyptian presidential election,Press Releases: Yemeni Presidential Election,0.16,0.1504879742860794
sts_train_5077,Chinese president meets Indian vice president,Chinese president meets U.S. state secretary,0.32,0.3284724950790405
sick_train_5825,A man is rowing a boat,A woman is rowing a boat,0.5599999999999999,0.7116035223007202
sick_train_5098,A man and a woman are eating,A man and a woman are not eating,0.6599999999999999,0.7966805696487427
sick_train_2094,A man is watering the grass and excitedly playing with a dog,The dog is snapping at some droplets of water,0.48,0.4440537095069885
sts_train_3625,the lawyer of michael karras named s.s. dhillon could not be reached for comment. ,durban port authorities and police explosives inspectors could not be reached for comment.,0.4,0.4312516748905182
sts_train_4087,Blitzbokke ousted by Fiji,Blitzbokke beaten by NZ,0.4,0.3763617277145386
sts_train_271,A person is cutting some burrata cheese.,The person is slicing cheese.,0.76,0.7444790005683899
sick_train_5192,An ice skating rink placed outdoors is full of people,A lot of people are in an ice skating park,0.9,0.8362751007080078
sts_train_4571,Obama declares health care law is working,Obama pledges to make new health care law work,0.6000000000000001,0.6052124500274658
sick_train_1782,A group of football players is running in the field,A football game is being watched by the crowd,0.6599999999999999,0.6522698998451233
sts_train_1554,Two dogs playing by the shore.,Two dogs playing in the snow.,0.5599999999999999,0.4427054226398468
sts_train_978,Two kids are playing in a swimming pool with a green colored crocodile float.,Two kids push an inflatable crocodile around in a pool.,0.8400000000000001,0.8382333517074585
sts_train_2916,"""This moves us a lot closer to saying that the foam can do this kind of damage,"" said Hubbard, a member of the Columbia Accident Investigation Board.","""I think this moves us a lot closer toward saying that foam can do this kind of damage,"" Hubbard said.",0.7200000000000001,0.7448774576187134
sick_train_6885,A woman is riding a horse,A man is opening a small package that contains headphones,0.2,0.20646557211875916
sick_train_642,Two women dressed in white and black are relaxing on a bench,Two women dressed in white and black are sitting on a bench,0.8400000000000001,0.8484311103820801
sts_train_3501,the cfe treaty was signed in 1990. ,the cfe treaty was established in 1990.,0.96,0.966471791267395
sick_train_2277,A man is playing the trumpet,Someone is playing with a toad,0.3399999999999999,0.25922757387161255
sts_train_1875,A woman dressed in green is playing with her tan dog.,A tan dog licks a girls hand while laying down.,0.32,0.3208159804344177
sts_train_3725,at the state scientific center of applied microbiology there is every kind of deadly bacteria that was studied for use in the secret biological weapons program of the soviet union. ,the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.,0.68,0.711858332157135
sick_train_1925,A woman is slicing a tomato,A woman is refrigerating a potato,0.5,0.6282172799110413
sts_train_4898,Hollande 'threatens legal action' after affair allegations,François Hollande threatens legal action over affair claims,0.8,0.9206089973449707
sick_train_5354,A classroom full of students is looking in the same direction inside a bamboo structure,A classroom full of students is looking attentively in the same direction inside a bamboo structure,0.96,0.9910792112350464
sts_train_4692,Protests continue in tense Ukraine capital,Protests continue in Brazil,0.32,0.25648170709609985
sts_train_3353,It will also give Microsoft an opportunity to comment on remedies proposed by the Commission.,"Among other things, Microsoft is to comment on proposed remedies in its response.",0.8400000000000001,0.9199134111404419
sick_train_3469,A woman is slicing a tomato,A man is cutting a potato,0.6,0.5532220005989075
sts_train_5225,"What the Papers Say, May 20, 2013","What the Papers Say, Nov. 19, 2013",0.466,0.47028088569641113
sick_train_4163,A pair of kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,0.8,0.746136486530304
sts_train_4113,Hollande wins French presidential election,East Timor votes in presidential election,0.32,0.24786050617694855
sts_train_5718,Gunners fire but fail to advance in Champions League,EPL clubs out to avoid Champions League woes,0.2,0.2037651091814041
sts_train_2216,Toyland by Johnny Mathis We are all vessels filled with many wonders.,Eye of the Tiger We are all vessels filled with many wonders.,0.6400000000000001,0.6280245184898376
sts_train_5160,6 Killed by Hot Lava as Indonesia Volcano Erupts,Five dead in Indonesian eruption,0.6000000000000001,0.6462832689285278
sick_train_1152,Three boys in karate costumes are fighting,Three men are practicing karate in a gym,0.6799999999999999,0.6783553957939148
sick_train_2321,A blonde lady is looking at a tower,The woman is looking at the view of a city,0.6599999999999999,0.7332688570022583
sick_train_1609,The dog is snapping at some droplets of water,The dog isn't snapping at some droplets of water,0.8,0.7408244013786316
sts_train_315,A dog lies on his back on a wooden floor.,A dog is laying on the floor.,0.8,0.7545987963676453
sick_train_6699,The young boy is climbing the wall made of rock,A young kid is climbing a rock climbing wall which is indoors,0.86,0.8666560649871826
sts_train_4599,Tony Abbott sworn in as new Australian PM,Tony Abbott Sworn In As Australia PM,0.92,0.97154700756073
sts_train_359,The man is slicing the tape from the box.,A man is cutting open a box.,0.8666,0.7664535045623779
sts_train_5031,Coronation Street's Bill Roache Arrested,Coronation Street stars hail 'amazing' new set,0.24,0.26770445704460144
sts_train_3341,China's Health Ministry said five more people had died of Sars and a further 159 were infected.,"On Monday, China said nine more people had died from SARS and that 160 more were infected with the virus.",0.6000000000000001,0.5841842293739319
sick_train_1353,A child is holding a camera in front of his face,A camera is being held in front of the face of a child,0.82,0.828825056552887
sick_train_5249,A person is standing in a vast field of glacial ice,One person is standing in a vast field of glacial ice,0.96,0.9944639801979065
sick_train_6754,A boy is checking a calendar,A boy is looking at a calendar,0.92,0.9715888500213623
sick_train_3096,A man is playing a wooden flute,There is no man playing a wooden flute,0.74,0.8027595281600952
sick_train_5276,A woman is riding a water scooter,A woman is riding a scooter towards the water,0.763,0.7572758197784424
sick_train_6027,A small dog is chasing a large brown cow,The tail of an animal is being chasing by a dog in the grass,0.58,0.6940732002258301
sts_train_874,A man is slicing cucumber with a knife.,A man is cooking a tortilla in a skillet.,0.15,0.10590668767690659
sts_train_5072,Chinese News Agency Slams Delays in Search for Jet,Ten Chinese vessels on standby for jet search,0.6400000000000001,0.6176308393478394
sick_train_4238,A hurdle is being leapt by a horse that has a rider on its back,A horse is leaping a hurdle and has a rider on its back,0.98,1.003212809562683
sick_train_1667,A woman is slicing an eggplant,There is no woman cutting a vegetable,0.6799999999999999,0.7239456176757812
sick_train_1289,There is no boy playing a guitar,A kid is playing a guitar,0.78,0.804777204990387
sts_train_1230,A steam engine and train moving toward the camera.,A large bird of prey flying towards the camera.,0.16,0.16046099364757538
sick_train_6967,A dog with a golden coat is walking out of the water,A dog with a golden coat is swimming through the water,0.78,0.7656782865524292
sick_train_822,Five people are standing in the grass with three dogs,Five people are running with three dogs in the green field beside the road,0.76,0.7476892471313477
sts_train_4353,Weiner stays in NYC mayor's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,0.6000000000000001,0.687942624092102
sts_train_2625,French retirees will increase from one fifth to a third of the population by 2040.,"By 2040, retirees will account for a third of the population, up from a fifth today.",0.8,0.8511150479316711
sts_train_402,A man making a bed in a hotel.,A man is holding a animal.,0.16,0.0635894238948822
sts_train_2218,Being in a gang isnt a crime.,Commiting a crime in a gang is a crime.,0.36,0.3503648638725281
sick_train_2147,Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a hot day,0.86,0.8621333241462708
sts_train_3986,Bradley triumphs at Firestone as Furyk fades,Bahrain court upholds sentences against uprising leaders,0.0,0.009224632754921913
sick_train_4496,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,A biker on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,0.96,0.9479288458824158
sts_train_960,The man did pushups on a wall.,The man tased the food.,0.05,0.1091359406709671
sick_train_1132,Two people are looking at a statue made of gold,Two people are looking at a gold statue,0.9,0.9808677434921265
sick_train_1724,A few people are floating on a raft,People are riding and paddling a raft,0.76,0.7787166833877563
sts_train_3733,lugar and nunn are senators. ,lugar and nunn awarded the prime minister a medal.,0.36,0.31791064143180847
sick_train_1619,The badger is burrowing a hole,A hole is being burrowed by the badger,0.98,1.012375831604004
sick_train_2524,The person is dicing up a pepper which is orange,A cook is slicing some bell peppers,0.86,0.8428702354431152
sick_train_3336,A bride with a white dress is looking down,A bride with a white veil is looking down,0.8869999999999999,0.9346590638160706
sick_train_1389,A boy is happily playing the piano,A piano isn't being played by a man,0.6599999999999999,0.6203838586807251
