id,sentence1,sentence2,similarity,predicted_similarity
sick_train_4163,A pair of kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,0.8,0.036884985864162445
sts_train_4113,Hollande wins French presidential election,East Timor votes in presidential election,0.32,0.03834661841392517
sts_train_5718,Gunners fire but fail to advance in Champions League,EPL clubs out to avoid Champions League woes,0.2,0.03768341988325119
sts_train_2216,Toyland by Johnny Mathis We are all vessels filled with many wonders.,Eye of the Tiger We are all vessels filled with many wonders.,0.6400000000000001,0.037524644285440445
sts_train_5160,6 Killed by Hot Lava as Indonesia Volcano Erupts,Five dead in Indonesian eruption,0.6000000000000001,0.03564532473683357
sick_train_1152,Three boys in karate costumes are fighting,Three men are practicing karate in a gym,0.6799999999999999,0.036884985864162445
sick_train_2321,A blonde lady is looking at a tower,The woman is looking at the view of a city,0.6599999999999999,0.03720110282301903
sick_train_1609,The dog is snapping at some droplets of water,The dog isn't snapping at some droplets of water,0.8,0.03850239887833595
sts_train_315,A dog lies on his back on a wooden floor.,A dog is laying on the floor.,0.8,0.0328223891556263
sick_train_6699,The young boy is climbing the wall made of rock,A young kid is climbing a rock climbing wall which is indoors,0.86,0.03657122328877449
sts_train_4599,Tony Abbott sworn in as new Australian PM,Tony Abbott Sworn In As Australia PM,0.92,0.03641492873430252
sts_train_359,The man is slicing the tape from the box.,A man is cutting open a box.,0.8666,0.03833360970020294
sts_train_5031,Coronation Street's Bill Roache Arrested,Coronation Street stars hail 'amazing' new set,0.24,0.03800610452890396
sts_train_3341,China's Health Ministry said five more people had died of Sars and a further 159 were infected.,"On Monday, China said nine more people had died from SARS and that 160 more were infected with the virus.",0.6000000000000001,0.03672565147280693
sick_train_1353,A child is holding a camera in front of his face,A camera is being held in front of the face of a child,0.82,0.03581979498267174
sick_train_5249,A person is standing in a vast field of glacial ice,One person is standing in a vast field of glacial ice,0.96,0.03419192135334015
sick_train_6754,A boy is checking a calendar,A boy is looking at a calendar,0.92,0.037523504346609116
sick_train_3096,A man is playing a wooden flute,There is no man playing a wooden flute,0.74,0.03499835729598999
sick_train_5276,A woman is riding a water scooter,A woman is riding a scooter towards the water,0.763,0.03246553987264633
sick_train_6027,A small dog is chasing a large brown cow,The tail of an animal is being chasing by a dog in the grass,0.58,0.032152023166418076
sts_train_874,A man is slicing cucumber with a knife.,A man is cooking a tortilla in a skillet.,0.15,0.03705018013715744
sts_train_5072,Chinese News Agency Slams Delays in Search for Jet,Ten Chinese vessels on standby for jet search,0.6400000000000001,0.03499835729598999
sick_train_4238,A hurdle is being leapt by a horse that has a rider on its back,A horse is leaping a hurdle and has a rider on its back,0.98,0.03619767725467682
sick_train_1667,A woman is slicing an eggplant,There is no woman cutting a vegetable,0.6799999999999999,0.03596706688404083
sick_train_1289,There is no boy playing a guitar,A kid is playing a guitar,0.78,0.03728640452027321
sts_train_1230,A steam engine and train moving toward the camera.,A large bird of prey flying towards the camera.,0.16,0.037928253412246704
sick_train_6967,A dog with a golden coat is walking out of the water,A dog with a golden coat is swimming through the water,0.78,0.03681432828307152
sick_train_822,Five people are standing in the grass with three dogs,Five people are running with three dogs in the green field beside the road,0.76,0.03419192135334015
sts_train_4353,Weiner stays in NYC mayor's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,0.6000000000000001,0.03681432828307152
sts_train_2625,French retirees will increase from one fifth to a third of the population by 2040.,"By 2040, retirees will account for a third of the population, up from a fifth today.",0.8,0.03642866760492325
sts_train_402,A man making a bed in a hotel.,A man is holding a animal.,0.16,0.03299508988857269
sts_train_2218,Being in a gang isnt a crime.,Commiting a crime in a gang is a crime.,0.36,0.03783346712589264
sick_train_2147,Two people are sitting on a park bench on a sunny day,Two people are sitting on a park bench on a hot day,0.86,0.033890966325998306
sts_train_3986,Bradley triumphs at Firestone as Furyk fades,Bahrain court upholds sentences against uprising leaders,0.0,0.03819260001182556
sick_train_4496,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,A biker on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,0.96,0.03693255037069321
sts_train_960,The man did pushups on a wall.,The man tased the food.,0.05,0.03783346712589264
sick_train_1132,Two people are looking at a statue made of gold,Two people are looking at a gold statue,0.9,0.03649326413869858
sick_train_1724,A few people are floating on a raft,People are riding and paddling a raft,0.76,0.03808771073818207
sts_train_3733,lugar and nunn are senators. ,lugar and nunn awarded the prime minister a medal.,0.36,0.036061957478523254
sick_train_1619,The badger is burrowing a hole,A hole is being burrowed by the badger,0.98,0.03649326413869858
sick_train_2524,The person is dicing up a pepper which is orange,A cook is slicing some bell peppers,0.86,0.03819260001182556
sick_train_3336,A bride with a white dress is looking down,A bride with a white veil is looking down,0.8869999999999999,0.03783346712589264
sick_train_1389,A boy is happily playing the piano,A piano isn't being played by a man,0.6599999999999999,0.03693255037069321
sick_train_4787,There is no person playing a piano,A monkey is teasing a dog at the zoo,0.2,0.03866194188594818
sts_train_3945,Romney wins Florida Republican primary,Romney eyes US Republican primary endgame,0.36,0.037731971591711044
sick_train_3243,A blond boy is sliding down a dune of sand on a skateboard,A blond boy is sliding down a sand dune on a skateboard,0.98,0.03844921290874481
sts_train_1027,a black and white cow in hay.,A black and white cow in a pen with hay.,0.8,0.03719879314303398
sick_train_6261,The group of people is sitting in a dim room,The group of dim people is sitting in a room,0.7,0.03536650538444519
sts_train_1387,A man playing a video game in a store.,Man playing game in a store.,0.68,0.0362798273563385
sick_train_84,The group of people is not sitting in a dim room,The group of people is sitting in a dim room,0.74,0.0338129922747612
sick_train_1603,Some cheerleaders are taking a break,A female cheerleader is sitting on the knee of a man,0.58,0.03574097901582718
sts_train_3579,myanmar's military rulers burned approximately 250 million dollars worth of illegal drugs to mark the international day against drug abuse and illicit trafficking. ,myanmar's military rulers incinerated the drugs to mark the international day against drug abuse and illicit trafficking.,0.75,0.036717601120471954
sick_train_178,Runners are racing down a track,Racers are running down a track,0.92,0.03852936252951622
sick_train_2676,A black dog is running across a rocky landscape,A black dog is walking along rocky terrain,0.74,0.037589363753795624
sick_train_763,A baby is licking a dog,A dog is licking a baby,0.78,0.03852936252951622
sts_train_5195,Bangladesh Islamists rally against atheist bloggers,Bangladeshi Islamists rally to demand action against atheist bloggers,0.92,0.03852936252951622
sick_train_1665,A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,A man is standing near a bike and is writing on a piece paper,0.52,0.03666013479232788
sts_train_1420,Boy laying on couch with dog.,The boy is lying on a couch with a puppy.,0.8800000000000001,0.03852936252951622
sts_train_1462,A kitchen sink and countertop with bowls on shelves.,A small kitchen with items stacked on the shelves and on the counter.,0.76,0.03574097901582718
sick_train_6886,A group of people is holding food and pointing at the camera,A group of people is holding drinks and pointing at the camera,0.62,0.03805868700146675
sick_train_6308,The child is delightedly playing with toys outdoors,The child is playing with toys outdoors,0.94,0.03719879314303398
sick_train_5970,The woman is walking the dog,A woman is restraining the dog,0.72,0.03852936252951622
sick_train_222,The man is clumsily kick boxing with a trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves,0.5599999999999999,0.03629149869084358
sick_train_3771,A young girl in a blue leotard is jumping in the air,A young girl in a leotard colored in blue is jumping in the air,1.0,0.03629149869084358
sick_train_5735,The man isn't intensely playing the guitar,A girl is playing the guitar,0.6,0.037796344608068466
sts_train_2489,"US Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline, which transports crude from Colombia's second-biggest oil field.",U.S. Special Forces troops are training Colombian soldiers at military bases in the region to protect the pipeline.,0.6400000000000001,0.03807772323489189
sts_train_2364,"Umm, that pretty clearly states, ""the statute is presumed constitutional.""","And until they decide that, ""the statute is presumed constitutional.""",0.52,0.03634057939052582
sick_train_3607,There is no woman cooking eggs,The woman is cooking something,0.6,0.03464297577738762
sick_train_2141,A happy family is posing by the fireplace,A sad family is posing by the fireplace,0.7,0.036921221762895584
