id,s1,s2,score
sick_train_1500,"['shirtless', 'man', 'escort', 'hors', 'pull', 'carriag', 'along', 'pave', 'road']","['shirtless', 'man', 'escort', 'hors', 'pull', 'carriag', 'along', 'road']",0.98
sts_train_513,"['man', 'danc', 'ceil']","['man', 'danc', 'ceil', 'room']",0.96
sts_train_2376,"['billion', 'everyon', 'world', 'mexico', 'current', 'prosper', 'level']","['everyon', 'world', 'current', 'prosper', 'level', 'northwest', 'africa']",0.306666666666666
sick_train_2122,"['woman', 'stir', 'egg', 'bowl']","['woman', 'isnt', 'stir', 'egg', 'bowl']",0.78
sts_train_672,"['man', 'speak', 'stage']","['man', 'speak', 'podium']",0.68
sts_train_1712,"['man', 'red', 'short', 'walk', 'along', 'rock', 'river', 'carri', 'stick']","['man', 'walk', 'rock', 'water', 'flow', 'around']",0.68
sick_train_98,"['person', 'slice', 'potato']","['person', 'slice', 'potato']",0.58
sts_train_4508,"['intel', 'mcafe', 'buy', 'cloudbas', 'network', 'firewal', 'specialist', 'stonesoft', 'numm', 'cash']","['mcafe', 'acquir', 'firewal', 'stonesoft', 'num', 'million']",0.76
sick_train_3294,"['two', 'men', 'fist', 'fight', 'ring']","['two', 'peopl', 'fist', 'fight', 'ring']",0.92
sick_train_170,"['elderli', 'ladi', 'wait', 'sidewalk']","['ladi', 'fur', 'hat', 'fur', 'coat', 'stand', 'outsid', 'build']",0.6799999999999999
sts_train_1159,"['silver', 'blue', 'motorcycl', 'sit', 'next', 'car']","['motorcycl', 'park', 'next', 'car']",0.7200000000000001
sts_train_3180,"['besid', 'hampton', 'newport', 'news', 'grant', 'fund', 'water', 'test', 'yorktown', 'king', 'georg', 'counti', 'norfolk', 'virginia', 'beach']","['grant', 'also', 'fund', 'beach', 'test', 'king', 'georg', 'counti', 'norfolk', 'virginia', 'beach']",0.6000000000000001
sick_train_4929,"['puppi', 'play', 'plastic', 'contain']","['dog', 'play', 'plastic', 'contain']",0.8
sts_train_1002,"['small', 'white', 'cat', 'glow', 'eye', 'stand', 'underneath', 'chair']","['white', 'cat', 'stand', 'floor']",0.52
sts_train_3671,"['riyadhbas', 'naif', 'arab', 'academi', 'secur', 'scienc', 'said', 'statement', 'run', 'twoweek', 'workshop', 'num', 'antiterror', 'expert']","['statement', 'naif', 'arab', 'academi', 'secur', 'scienc', 'announc', 'sponsor', 'numweek', 'workshop', 'num', 'antiterror', 'expert']",0.96
sts_train_685,"['girl', 'danc', 'rain']","['woman', 'danc', 'rain']",0.6000000000000001
sick_train_2159,"['boy', 'girl', 'play', 'wear', 'arm', 'float']","['boy', 'girl', 'nake']",0.38
sts_train_5002,"['iran', 'predict', 'failur', 'israelipalestinian', 'peac', 'talk']","['tent', 'deal', 'reach', 'resum', 'israelipalestinian', 'talk', 'u']",0.2799999999999999
sick_train_6985,"['woman', 'sew', 'machin']","['woman', 'use', 'machin', 'made', 'sew']",0.96
sts_train_1799,"['dog', 'wear', 'green', 'sweater', 'backpack', 'walk', 'snow']","['small', 'dog', 'wear', 'green', 'sweater', 'backpack', 'walk', 'snow']",0.8800000000000001
sts_train_152,"['man', 'cut', 'fish']","['man', 'gut', 'fish']",0.6000000000000001
sick_train_5222,"['woman', 'put', 'lemon']","['woman', 'squeez', 'juic', 'lemon']",0.6599999999999999
sick_train_3416,"['man', 'red', 'jacket', 'stand', 'next', 'yellow', 'kayak', 'rock', 'ocean']","['man', 'wear', 'red', 'jacket', 'stand', 'besid', 'yellow', 'cano', 'rock', 'water', 'background']",0.8
sick_train_6189,"['dog', 'color', 'coat', 'run', 'swiftli', 'across', 'yard']","['dog', 'color', 'coat', 'run', 'across', 'yard']",0.86
sts_train_124,"['man', 'spin']","['man', 'danc']",0.32
sick_train_3677,"['young', 'black', 'child', 'stand', 'edg', 'bodi', 'water', 'near', 'bucket']","['young', 'black', 'child', 'wait', 'edg', 'bodi', 'water', 'near', 'bucket']",0.98
sts_train_5157,"['hong', 'kong', 'set', 'huge', 'democraci', 'ralli', 'handov', 'anniversari']","['hong', 'kong', 'set', 'huge', 'democraci', 'ralli']",0.76
sick_train_152,"['dog', 'run', 'snow']","['dog', 'run', 'snow']",0.62
sick_train_2477,"['piano', 'play', 'person']","['person', 'slice', 'potato']",0.2
sick_train_4031,"['lion', 'pace', 'tiredli', 'pen']","['lion', 'pace', 'tiredli', 'pen']",0.72
sick_train_1426,"['boy', 'girl', 'cheer', 'play', 'wear', 'arm', 'float']","['boy', 'girl', 'swimsuit', 'wear', 'arm', 'float']",0.8
sts_train_414,"['someon', 'pour', 'oliv', 'oil', 'bowl', 'tomato', 'wedg']","['man', 'pour', 'oil', 'tomato', 'slice']",0.75
sts_train_2093,"['leprechaun', 'dont', 'exist', 'fine']","['elf', 'dont', 'exist', 'fine']",0.6000000000000001
sick_train_1108,"['skateboard', 'jump', 'air']","['man', 'red', 'shirt', 'trick', 'skateboard']",0.76
sick_train_3471,"['man', 'run', 'road']","['man', 'run', 'road']",0.72
sts_train_4768,"['brazilian', 'leader', 'hold', 'crisi', 'talk', 'street', 'protest']","['brazil', 'leader', 'promis', 'reform', 'vote']",0.32
sick_train_5420,"['man', 'ride', 'hors']","['woman', 'ride', 'hors']",0.86
sick_train_1580,"['girl', 'run', 'water', 'beach']","['boy', 'white', 'tshirt', 'splash', 'shallow', 'water']",0.4599999999999999
sts_train_1377,"['larg', 'black', 'white', 'cat', 'rest', 'windowsil']","['small', 'white', 'cat', 'sit', 'sink']",0.36
sts_train_2228,['sovereign'],"['repeat', 'sovereign']",0.8800000000000001
sts_train_135,"['two', 'woman', 'wrestl']","['two', 'woman', 'wrestl', 'floor']",0.8
sts_train_1795,"['small', 'boy', 'play', 'snow']","['brown', 'white', 'dog', 'play', 'snow']",0.32
sts_train_4051,"['romney', 'vow', 'restor', 'promis', 'america']","['romney', 'promis', 'restor', 'america']",0.76
sick_train_1713,"['piec', 'butter', 'ad', 'stand', 'mixer']","['piec', 'butter', 'ad', 'stand', 'mixer']",0.94
sick_train_1351,"['blond', 'boy', 'green', 'sit', 'swing']","['littl', 'girl', 'blond', 'hair', 'smile', 'sit', 'swing']",0.6799999999999999
sts_train_2455,"['afternoon', 'trade', 'europ', 'franc', 'cacnum', 'advanc', 'britain', 'ftse', 'num', 'gain', 'num', 'percent', 'germani', 'dax', 'index', 'rose', 'num', 'percent']","['europ', 'franc', 'cacnum', 'rose', 'num', 'percent', 'britain', 'ftse', 'num', 'declin', 'num', 'percent', 'germani', 'dax', 'index', 'gain', 'num', 'percent']",0.4
sts_train_5361,"['cristiano', 'ronaldo', 'hattrick', 'fire', 'portug', 'num', 'world', 'cup', 'final']","['ronaldo', 'hattrick', 'fire', 'portug', 'world', 'cup']",0.96
sts_train_3129,"['email', 'statement', 'knoxvil', 'news', 'sentinel', 'shumak', 'said', 'give', 'consider', 'resign']","['give', 'consider', 'resign', 'shumak', 'said', 'statement']",0.8
sts_train_2089,"['cant', 'without', 'help']","['cant', 'without']",0.7200000000000001
sts_train_5406,"['clash', 'continu', 'polic', 'protest', 'turkey']","['turkish', 'polic', 'fight', 'protest', 'clear', 'squar']",0.8800000000000001
sick_train_5212,"['ladi', 'wear', 'black', 'dress', 'carri', 'white', 'cross']","['man', 'black', 'dress', 'pull', 'cart', 'stand', 'front', 'two', 'men', 'seat', 'park', 'bench']",0.2799999999999999
sick_train_2460,"['man', 'take', 'pictur', 'draw']","['person', 'draw']",0.6599999999999999
sick_train_1738,"['dog', 'run', 'alongsid', 'fenc', 'track', 'full', 'dirt']","['larg', 'brown', 'dog', 'run', 'outsid', 'dirt']",0.8
sts_train_5737,"['two', 'palestinian', 'die', 'attack', 'isra', 'ahead', 'kerri', 'visit']","['palestinian', 'offici', 'slam', 'israel', 'stonethrow', 'bill']",0.0
sick_train_2185,"['person', 'wear', 'grey', 'pant', 'airborn', 'snowboard']","['person', 'wear', 'grey', 'pant', 'airborn', 'snowboard']",0.6
sts_train_2481,"['earlier', 'defi', 'polic', 'order', 'cri', 'allahu', 'akbar', 'god', 'greatest', 'bashir', 'walk', 'seat', 'tightli', 'guard', 'courtroom']","['earlier', 'bashir', 'support', 'defi', 'polic', 'order', 'cri', 'allahu', 'akbar', 'god', 'greatest', 'walk', 'seat']",0.8
sick_train_5279,"['drum', 'play', 'man']","['man', 'play', 'drum']",0.98
sick_train_956,"['dog', 'run', 'brown', 'light']","['light', 'brown', 'dog', 'run', 'street']",0.567
sts_train_1181,"['man', 'stand', 'front', 'yellow', 'corvett']","['man', 'stand', 'next', 'yellow', 'sport', 'car']",0.6400000000000001
sick_train_1031,"['kid', 'wear', 'suit', 'water', 'splash', 'around']","['child', 'swim', 'suit', 'play', 'water']",0.5599999999999999
sick_train_6121,"['rhino', 'graze', 'field']","['rhino', 'graze', 'grass']",0.86
sts_train_3106,"['monkeypox', 'usual', 'found', 'central', 'western', 'africa']","['prairi', 'dog', 'usual', 'found', 'southwestern', 'western', 'state', 'arent', 'indigen', 'wisconsin']",0.05
sts_train_3715,"['attack', 'believ', 'come', 'russian', 'administr', 'ip', 'address', 'respons', 'reloc', 'soviet', 'statu', 'estonia']","['attack', 'occur', 'disput', 'govern', 'russia', 'estonia', 'reloc', 'soviet', 'war', 'memori']",0.6000000000000001
sts_train_5133,"['ship', 'train', 'syrian', 'chemic', 'weapon', 'transport']","['un', 'adopt', 'syrian', 'chemic', 'weapon', 'resolut']",0.36
sick_train_2577,"['person', 'perform', 'card', 'trick']","['man', 'fri', 'tortilla']",0.2
sick_train_2033,"['man', 'empti', 'contain', 'made', 'plastic', 'complet']","['man', 'empti', 'contain', 'made', 'plastic']",0.94
sts_train_4038,"['china', 'stock', 'end', 'higher', 'pmi', 'midday']","['chines', 'stock', 'open', 'higher', 'thursday']",0.36
sick_train_3004,"['climber', 'park', 'child', 'small', 'statu']","['small', 'child', 'climb', 'statu', 'park']",0.52
sts_train_4530,"['britain', 'shut', 'plant', 'hors', 'meat', 'scandal', 'reach', 'franc']","['eu', 'minist', 'determin', 'resolv', 'horsemeat', 'scandal']",0.6000000000000001
sick_train_2627,"['two', 'dog', 'play', 'outsid']","['dog', 'run', 'field', 'chase', 'ball']",0.54
sick_train_3859,"['dog', 'golden', 'fur', 'water']","['dog', 'golden', 'fur', 'water']",0.74
sick_train_5273,"['boy', 'play', 'guitar']","['boy', 'play', 'guitar']",0.6599999999999999
sick_train_74,"['famili', 'watch', 'littl', 'boy', 'hit', 'basebal']","['boy', 'hit', 'basebal']",0.8400000000000001
sick_train_4452,"['man', 'slice', 'carrot', 'machin']","['man', 'rope', 'climber']",0.24
sick_train_597,"['old', 'woman', 'wear', 'rose', 'pattern', 'shirt', 'clumsili', 'carri', 'two', 'newspap']","['old', 'woman', 'wear', 'shirt', 'rose', 'pattern', 'upon', 'clumsili', 'carri', 'two', 'newspap']",0.96
sts_train_4766,"['pope', 'benedict', 'xvi', 'say', 'goodby', 'cardin']","['pope', 'benedict', 'xvi', 'depart', 'vatican', 'last', 'time']",0.7200000000000001
sts_train_3758,"['nato', 'trace', 'path', 'afghanistan']","['nato', 'leader', 'commit', 'afghanistan', 'transit']",0.6400000000000001
sick_train_985,"['boy', 'ride', 'tricycl']","['woman', 'ride', 'water', 'scooter']",0.2799999999999999
sts_train_2725,"['report', 'found', 'oct', 'num', 'tuck', 'insid', 'old', 'threer', 'binder', 'relat', 'investig']","['report', 'found', 'last', 'week', 'tuck', 'insid', 'train', 'manual', 'belong', 'hick']",0.6400000000000001
sick_train_3521,"['man', 'green', 'bike', 'perform', 'trick', 'dirt', 'ramp']","['man', 'green', 'bike', 'perform', 'trick', 'dirt', 'ramp']",0.96
sts_train_2991,"['strayhorn', 'said', 'first', 'time', 'texa', 'histori', 'comptrol', 'certifi', 'appropri', 'act']","['news', 'releas', 'thursday', 'strayhorn', 'said', 'first', 'time', 'comptrol', 'reject', 'budget']",0.6400000000000001
sick_train_5517,"['man', 'read', 'email']","['man', 'read', 'email']",0.673
sick_train_202,"['young', 'woman', 'carri', 'lot', 'color', 'scarf', 'beach']","['girl', 'gold', 'purpl', 'hold', 'rainbow', 'afghan']",0.42
sick_train_5826,"['dog', 'run', 'ground']","['girl', 'tap', 'fingernail']",0.2
sts_train_5051,"['iran', 'thwart', 'nuclear', 'sabotag', 'attempt']","['iran', 'say', 'detect', 'sabotag', 'nuclear', 'facil']",0.7200000000000001
sts_train_4321,"['armenian', 'vote', 'parliamentari', 'elect']","['armenia', 'parliamentari', 'vote', 'test', 'presid']",0.6400000000000001
sts_train_2411,"['wouldnt', 'stop', 'joke', 'marriag']","['dont', 'fight', 'marriag']",0.24
sts_train_3464,"['brazilian', 'polic', 'surround', 'slum', 'north', 'rio', 'de', 'janeiro', 'rid', 'violent', 'drug', 'traffick']","['polic', 'offic', 'surround', 'slum', 'north', 'rio', 'de', 'janeiro', 'rid', 'violent', 'drug', 'traffick', 'seiz', 'weapon', 'drug']",0.76
sick_train_2080,"['woman', 'grace', 'danc', 'stage']","['woman', 'danc', 'man', 'play', 'keyboard']",0.74
sts_train_4223,"['key', 'say', 'mara', 'visit', 'lost', 'opportun']","['key', 'want', 'waitangi', 'mara', 'visit', 'stay']",0.44
sick_train_1075,"['peopl', 'flip', 'tire', 'tractor']","['two', 'men', 'compet', 'tire', 'roll', 'race']",0.48
sick_train_855,"['monkey', 'practic', 'martial', 'art']","['monkey', 'practic', 'martial', 'art']",0.78
sts_train_5215,"['u', 'drone', 'strike', 'kill', 'six', 'pakistan', 'offici']","['u', 'drone', 'kill', 'num', 'milit', 'pakistan']",0.5599999999999999
sts_train_3137,"['scream', 'match', 'num', 'carolyn', 'told', 'john', 'still', 'sleep', 'bergin']","['turn', 'occasion', 'told', 'john', 'still', 'sleep', 'exboyfriend', 'baywatch', 'hunk', 'michael', 'bergin']",0.6000000000000001
sts_train_1991,"['larg', 'tan', 'dog', 'run', 'green', 'item', 'mouth']","['tan', 'dog', 'carri', 'green', 'squeak', 'toy', 'mouth']",0.8800000000000001
sick_train_4158,"['tan', 'dog', 'jump', 'catch', 'tenni', 'ball']","['dog', 'tan', 'coat', 'jump', 'catch', 'tenni', 'ball']",0.98
sts_train_3964,"['amnesti', 'syria', 'rebel', 'also', 'commit', 'abus']","['amnesti', 'investig', 'syria', 'rebel', 'also', 'commit', 'abus']",0.8400000000000001
sts_train_2548,"['oracl', 'share', 'fell', 'num', 'cent', 'num', 'percent', 'num']","['oracl', 'share', 'also', 'rose', 'news', 'num', 'cent', 'num', 'nasdaq']",0.32
sts_train_191,"['girl', 'commun', 'sign', 'languag']","['young', 'girl', 'use', 'sign', 'languag']",0.7882
sick_train_4995,"['man', 'skill', 'play', 'guitar']","['man', 'play', 'guitar']",0.9
sick_train_1127,"['man', 'ride', 'hors']","['man', 'drive', 'vehicl']",0.7
sts_train_2727,"['ireland', 'palestin', 'solidar', 'campaign', 'mr', 'muireagáin', 'member', 'welcom', 'releas']","['ireland', 'palestin', 'solidar', 'campaign', 'member', 'said', 'research', 'school', 'exchang', 'project']",0.48
sts_train_3632,"['intern', 'atom', 'energi', 'associ', 'unit', 'nation', 'watchdog']","['intern', 'atom', 'energi', 'agenc', 'un', 'nuclear', 'watchdog']",1.0
sick_train_6058,"['kitten', 'eat', 'food', 'tray']","['kitten', 'eat']",0.94
sts_train_1365,"['sheep', 'stand', 'mountain', 'area']","['larg', 'sheep', 'stand', 'hill']",0.8800000000000001
sick_train_5984,"['man', 'hang', 'ledg', 'balconi']","['man', 'lean', 'ledg', 'balconi']",0.82
sts_train_2286,"['moral', 'absolut', 'noth']","['moral', 'honesti', 'everyth']",0.4
sick_train_1892,"['coupl', 'look', 'map']","['coupl', 'look', 'map']",0.86
sts_train_1711,"['dog', 'run', 'grass']","['dog', 'run', 'across', 'grass']",0.96
sick_train_5405,"['woman', 'play', 'two', 'young', 'boy', 'park']","['woman', 'play', 'two', 'young', 'boy', 'park']",1.0
sick_train_6292,"['boy', 'look', 'calendar']","['boy', 'studi', 'calendar']",0.9
sick_train_1831,"['guy', 'mow', 'lawn']","['grass', 'mow', 'man']",0.9
sts_train_585,"['woman', 'peel', 'potato']","['woman', 'slice', 'tomato']",0.2666
sick_train_714,"['boy', 'hill', 'cover', 'snow', 'wear', 'red', 'jacket', 'black', 'hat', 'slide', 'knee']","['boy', 'red', 'black', 'slide', 'wear', 'jacket', 'hat', 'knee', 'cover', 'snow']",0.7
sick_train_3964,"['woman', 'hand', 'volleybal', 'anoth', 'woman']","['one', 'woman', 'hand', 'volleybal', 'anoth', 'woman']",1.0
sick_train_328,"['deer', 'jump', 'cyclon', 'fenc']","['deer', 'jump', 'wall']",0.76
sick_train_1798,"['someon', 'scratch', 'belli', 'anim']","['lemur', 'stroke', 'woman']",0.76
sts_train_677,"['two', 'men', 'danc']","['two', 'woman', 'shop']",0.08
sick_train_5515,"['child', 'run', 'ocean', 'wave']","['child', 'stare', 'ocean', 'wave']",0.74
sick_train_2708,"['nobodi', 'motorcycl', 'stand', 'seat']","['someon', 'black', 'white', 'motorcycl', 'stand', 'seat']",0.74
sick_train_5361,"['black', 'anim', 'approach', 'golden', 'dog', 'pebbl', 'beach']","['two', 'dog', 'play', 'rocki', 'beach']",0.6599999999999999
sts_train_5271,"['south', 'africa', 'mandela', 'taken', 'hospit']","['nelson', 'mandela', 'taken', 'hospit']",0.96
sts_train_4110,"['israel', 'bar', 'german', 'writer', 'grass', 'visit', 'poem']","['israel', 'bar', 'german', 'author', 'grass', 'poem']",0.8800000000000001
sts_train_3024,"['verisign', 'introduc', 'site', 'finder', 'servic', 'sept', 'num']","['battl', 'around', 'verisign', 'threeweekold', 'site', 'finder', 'servic', 'rage']",0.35
sick_train_845,"['child', 'sit', 'red', 'yellow', 'toy', 'car']","['child', 'sit', 'toy', 'car', 'color', 'red', 'yellow']",0.96
sts_train_4655,"['nato', 'num', 'troop', 'kill', 'afghanistan', 'attack']","['nato', 'troop', 'kill', 'afghan', 'insid', 'attack']",0.6000000000000001
sick_train_3558,"['young', 'asian', 'woman', 'pink', 'glove', 'stand', 'snow']","['woman', 'young', 'asian', 'glove', 'color', 'pink', 'stand', 'snow']",0.96
sick_train_5743,"['woman', 'chop', 'octopu']","['woman', 'cut', 'cook', 'octopu']",0.7
sts_train_3574,"['matter', 'delic']","['iaea', 'report', 'restrict']",0.0
sick_train_6112,"['black', 'dog', 'hang', 'grass', 'run', 'tongu']","['black', 'dog', 'run', 'grass']",0.96
sts_train_3735,"['sign', 'agreement', 'peripher', 'issu', 'meet', 'chief', 'defens', 'staff', 'num', 'alli', 'countri', 'nato']","['agreement', 'sign', 'regular', 'meet', 'chief', 'defens', 'staff', 'num', 'nato', 'alli']",0.6000000000000001
sick_train_5985,"['black', 'dog', 'jump', 'dock', 'pond']","['black', 'dog', 'jump', 'dock', 'water']",0.92
sick_train_715,"['man', 'skill', 'play', 'guitar']","['man', 'play', 'flute']",0.64
sts_train_1701,"['woman', 'black', 'dress', 'walk', 'street']","['woman', 'watch', 'dog', 'jump', 'stair']",0.16
sick_train_5260,"['two', 'larg', 'park', 'bench', 'person', 'sit', 'bottl', 'soda']","['two', 'larg', 'person', 'sit', 'park', 'bench', 'bottl', 'soda']",0.74
sts_train_3482,"['alstom', 'competit', 'japanes', 'german', 'countri', 'contract']","['alstom', 'compet', 'japanes', 'compani', 'shinkansen', 'german', 'compani', 'ice', 'contract']",0.7200000000000001
sick_train_4565,"['child', 'jump', 'trampolin']","['two', 'boy', 'play', 'trampolin']",0.82
sts_train_5486,"['num', 'kill', 'china', 'road', 'cavein']","['num', 'num', 'kill', 'china', 'earthquak']",0.24
sick_train_4814,"['girl', 'ride', 'hors']","['girl', 'ride', 'hors']",0.82
sick_train_212,"['girl', 'wear', 'jean', 'pink', 'shirt', 'cheer', 'run']","['girl', 'wear', 'jean', 'pink', 'shirt', 'run']",0.8800000000000001
sick_train_2330,"['ladi', 'cut', 'meat']","['meat', 'cut', 'piec', 'woman']",0.52
sts_train_5287,"['china', 'send', 'largest', 'fleet', 'yet', 'disput', 'island']","['china', 'ship', 'enter', 'water', 'disput', 'island']",0.68
sick_train_4745,"['man', 'woman', 'drive', 'road', 'openair', 'vehicl']","['two', 'person', 'drive', 'street', 'jeep']",0.82
sts_train_3438,"['prosecutor', 'aboutfac', 'may', 'ask', 'autopsi', 'report', 'unseal', 'portion', 'conner', 'peterson', 'autopsi', 'report', 'favor', 'defens', 'leak', 'medium']","['ask', 'autopsi', 'report', 'unseal', 'portion', 'autopsi', 'report', 'peterson', 'unborn', 'son', 'favor', 'defens', 'leak', 'medium']",0.8
sts_train_3791,"['mali', 'tuareg', 'rebel', 'declar', 'independ']","['mali', 'rebel', 'declar', 'independ', 'azawad']",0.76
sts_train_2448,"['ideolog', 'built', 'around', 'violent', 'expans', 'ye', 'violent', 'expans']","['ideolog', 'built', 'around', 'violent', 'expans', 'race', 'superior']",0.8
